,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
422,2022-05-23 11:10:00,30526.0,30598.5,30520.0,30576.0,1861,1186,734.321,675,0.0,0
423,2022-05-23 11:15:00,30576.0,30576.5,30503.5,30527.0,437,1036,323.389,-599,0.0,0
424,2022-05-23 11:20:00,30526.5,30537.5,30487.0,30504.5,505,742,299.649,-237,0.0,0
425,2022-05-23 11:25:00,30505.0,30550.0,30504.5,30524.5,557,294,212.629,263,0.0,0
426,2022-05-23 11:30:00,30524.5,30544.5,30444.5,30445.0,693,1283,390.823,-590,0.0,0
427,2022-05-23 11:35:00,30444.5,30452.0,30367.5,30422.5,1692,1981,652.117,-289,0.0,0
428,2022-05-23 11:40:00,30422.5,30456.0,30400.5,30456.0,1012,913,253.601,99,0.0,0
429,2022-05-23 11:45:00,30455.5,30456.0,30377.0,30383.5,584,1089,223.724,-505,0.0,0
430,2022-05-23 11:50:00,30384.0,30403.5,30322.0,30390.0,929,1355,531.854,-426,0.0,0
431,2022-05-23 11:55:00,30390.0,30397.0,30375.0,30379.5,368,407,153.912,-39,0.0,0
432,2022-05-23 12:00:00,30380.0,30442.0,30327.5,30442.0,1310,769,384.909,541,0.0,0
433,2022-05-23 12:05:00,30442.0,30500.5,30434.0,30474.5,1079,840,336.326,239,0.0,0
434,2022-05-23 12:10:00,30474.0,30503.0,30447.5,30502.5,853,791,304.966,62,0.0,0
435,2022-05-23 12:15:00,30502.5,30600.0,30502.5,30516.0,2522,2213,1062.273,309,0.0,0
436,2022-05-23 12:20:00,30516.0,30550.0,30463.5,30475.5,860,1190,282.798,-330,0.0,0
437,2022-05-23 12:25:00,30475.0,30476.5,30431.0,30464.0,801,737,277.534,64,0.0,0
438,2022-05-23 12:30:00,30464.0,30482.0,30384.5,30385.0,1049,1509,448.653,-460,0.0,0
439,2022-05-23 12:35:00,30384.5,30425.0,30384.5,30401.0,1121,735,266.103,386,0.0,0
440,2022-05-23 12:40:00,30400.5,30413.5,30350.5,30413.0,766,1173,491.832,-407,0.0,0
441,2022-05-23 12:45:00,30413.0,30465.5,30371.0,30428.0,1329,982,275.09,347,0.0,0
442,2022-05-23 12:50:00,30428.0,30450.0,30416.5,30428.5,727,700,133.211,27,0.0,0
443,2022-05-23 12:55:00,30422.5,30423.0,30340.0,30370.0,673,1232,544.023,-559,0.0,0
444,2022-05-23 13:00:00,30370.0,30370.0,30257.5,30317.0,2071,3530,1232.954,-1459,0.0,0
445,2022-05-23 13:05:00,30317.5,30379.0,30317.5,30360.5,1303,721,404.232,582,0.0,0
446,2022-05-23 13:10:00,30365.0,30450.0,30364.5,30434.5,1597,922,552.597,675,0.0,0
447,2022-05-23 13:15:00,30434.5,30499.5,30380.0,30476.0,1533,1091,554.45,442,0.0,0
448,2022-05-23 13:20:00,30476.0,30492.5,30432.0,30449.5,454,802,251.914,-348,0.0,0
449,2022-05-23 13:25:00,30450.0,30450.0,30360.5,30382.0,546,1012,420.185,-466,0.0,0
450,2022-05-23 13:30:00,30381.5,30558.0,30305.0,30407.0,3515,3028,1634.88,487,0.0,0
451,2022-05-23 13:35:00,30407.0,30447.5,30207.0,30258.5,1929,3765,1393.002,-1836,0.0,0
452,2022-05-23 13:40:00,30258.5,30436.5,30136.5,30400.0,4617,4889,2384.783,-272,0.0,0
453,2022-05-23 13:45:00,30399.5,30533.5,30354.0,30466.0,3010,2523,1284.463,487,0.0,0
454,2022-05-23 13:50:00,30462.0,30517.5,30412.0,30421.5,1298,1665,805.586,-367,0.0,0
455,2022-05-23 13:55:00,30421.5,30440.0,30310.0,30311.0,1292,2158,751.208,-866,0.0,0
456,2022-05-23 14:00:00,30311.0,30311.0,30077.0,30132.5,4753,6381,2940.052,-1628,0.0,0
457,2022-05-23 14:05:00,30133.0,30160.0,29941.5,30048.5,3721,6344,2348.398,-2623,0.0,0
458,2022-05-23 14:10:00,30048.0,30143.0,30011.5,30100.0,3180,2559,1551.977,621,0.0,0
459,2022-05-23 14:15:00,30100.0,30269.0,30100.0,30233.5,4443,2460,2150.997,1983,0.0,0
460,2022-05-23 14:20:00,30233.5,30238.5,30155.0,30181.5,1349,1854,672.2620000000001,-505,0.0,0
461,2022-05-23 14:25:00,30181.5,30215.5,30080.0,30215.0,1525,1965,823.332,-440,0.0,0
462,2022-05-23 14:30:00,30215.5,30300.0,30169.0,30252.0,2408,1840,1035.662,568,0.0,0
463,2022-05-23 14:35:00,30252.0,30300.0,30202.0,30223.0,1021,1267,540.596,-246,0.0,0
464,2022-05-23 14:40:00,30223.0,30298.5,30216.0,30259.5,798,872,420.135,-74,0.0,0
465,2022-05-23 14:45:00,30260.0,30339.5,30202.0,30275.0,1764,1293,840.674,471,0.0,0
466,2022-05-23 14:50:00,30275.0,30286.0,30200.0,30229.5,767,1178,518.852,-411,0.0,0
467,2022-05-23 14:55:00,30229.5,30250.0,30171.0,30246.5,773,984,403.197,-211,0.0,0
468,2022-05-23 15:00:00,30247.0,30369.0,30220.0,30368.0,2246,1463,935.174,783,0.0,0
469,2022-05-23 15:05:00,30366.5,30406.5,30335.0,30369.5,1768,1407,793.999,361,0.0,0
470,2022-05-23 15:10:00,30369.0,30454.5,30347.0,30454.0,1946,881,618.498,1065,0.0,0
471,2022-05-23 15:15:00,30454.5,30466.0,30363.5,30387.5,1048,1639,789.2,-591,0.0,0
472,2022-05-23 15:20:00,30387.5,30417.0,30368.5,30400.0,691,755,294.184,-64,0.0,0
473,2022-05-23 15:25:00,30399.5,30417.0,30380.5,30414.5,539,535,284.824,4,0.0,0
474,2022-05-23 15:30:00,30414.5,30426.0,30381.0,30418.0,683,529,345.248,154,0.0,0
475,2022-05-23 15:35:00,30418.0,30463.0,30382.5,30463.0,882,670,363.566,212,0.0,0
476,2022-05-23 15:40:00,30463.0,30463.0,30393.0,30393.0,431,619,238.34,-188,0.0,0
477,2022-05-23 15:45:00,30393.0,30434.5,30304.0,30330.5,846,1741,635.016,-895,0.0,0
478,2022-05-23 15:50:00,30330.5,30366.5,30330.5,30358.0,547,373,206.266,174,0.0,0
479,2022-05-23 15:55:00,30358.0,30397.0,30357.5,30357.5,458,319,152.166,139,0.0,0
480,2022-05-23 16:00:00,30358.0,30409.5,30334.5,30409.5,811,651,316.18,160,0.0,0
481,2022-05-23 16:05:00,30409.5,30492.5,30376.5,30450.5,1763,900,698.132,863,0.0,0
482,2022-05-23 16:10:00,30450.5,30469.0,30410.0,30424.0,529,782,298.032,-253,0.0,0
483,2022-05-23 16:15:00,30424.0,30446.5,30400.0,30428.0,329,696,190.327,-367,0.0,0
484,2022-05-23 16:20:00,30428.0,30531.5,30427.5,30499.5,2239,803,847.708,1436,0.0,0
485,2022-05-23 16:25:00,30500.0,30502.5,30420.5,30420.5,556,1171,386.923,-615,0.0,0
486,2022-05-23 16:30:00,30421.0,30421.0,30345.0,30360.0,1105,1364,614.367,-259,0.0,0
487,2022-05-23 16:35:00,30360.5,30424.5,30345.5,30423.0,738,427,282.564,311,0.0,0
488,2022-05-23 16:40:00,30423.5,30455.5,30385.0,30392.5,441,515,278.144,-74,0.0,0
489,2022-05-23 16:45:00,30392.5,30400.0,30320.5,30330.5,464,883,329.205,-419,0.0,0
490,2022-05-23 16:50:00,30331.0,30337.0,30207.5,30208.0,1304,3063,1519.995,-1759,0.0,0
491,2022-05-23 16:55:00,30208.0,30272.5,30139.0,30245.5,2232,1699,1062.968,533,0.0,0
492,2022-05-23 17:00:00,30245.5,30245.5,30045.0,30054.5,2855,4297,2311.862,-1442,0.0,0
493,2022-05-23 17:05:00,30054.0,30118.5,30010.0,30117.0,2348,1658,1045.133,690,0.0,0
494,2022-05-23 17:10:00,30117.0,30169.0,30104.0,30143.5,1670,1441,710.554,229,0.0,0
495,2022-05-23 17:15:00,30143.0,30143.5,30041.0,30118.0,1285,1495,840.582,-210,0.0,0
496,2022-05-23 17:20:00,30118.5,30126.5,30075.0,30118.0,933,825,314.474,108,0.0,0
497,2022-05-23 17:25:00,30117.5,30121.0,30099.5,30120.5,452,638,173.703,-186,0.0,0
498,2022-05-23 17:30:00,30121.0,30179.5,30062.0,30137.5,1258,1129,535.487,129,0.0,0
499,2022-05-23 17:35:00,30137.5,30187.5,30119.0,30137.0,740,745,255.744,-5,0.0,0
500,2022-05-23 17:40:00,30137.0,30137.0,30066.0,30105.5,578,914,267.614,-336,0.0,0
501,2022-05-23 17:45:00,30105.5,30167.5,30083.5,30128.0,756,646,295.098,110,0.0,0
502,2022-05-23 17:50:00,30127.5,30127.5,30069.0,30088.0,407,756,204.171,-349,0.0,0
503,2022-05-23 17:55:00,30088.5,30104.0,30054.5,30093.5,519,528,167.284,-9,0.0,0
504,2022-05-23 18:00:00,30093.0,30093.5,30030.0,30067.0,719,1060,373.886,-341,0.0,0
505,2022-05-23 18:05:00,30067.5,30138.5,30059.0,30133.0,767,421,261.723,346,0.0,0
506,2022-05-23 18:10:00,30133.0,30154.5,30105.0,30118.5,615,570,203.215,45,0.0,0
507,2022-05-23 18:15:00,30119.0,30119.0,30061.0,30098.5,537,660,206.466,-123,0.0,0
508,2022-05-23 18:20:00,30098.5,30099.0,30038.0,30053.0,322,615,248.455,-293,0.0,0
509,2022-05-23 18:25:00,30054.5,30078.5,30038.5,30073.5,436,434,145.939,2,0.0,0
510,2022-05-23 18:30:00,30074.0,30120.0,30054.5,30108.5,501,403,185.509,98,0.0,0
511,2022-05-23 18:35:00,30108.0,30108.5,30050.0,30101.0,576,557,232.556,19,0.0,0
512,2022-05-23 18:40:00,30101.0,30134.0,30054.0,30134.0,535,417,207.487,118,0.0,0
513,2022-05-23 18:45:00,30133.5,30148.5,30080.0,30096.0,473,538,199.33,-65,0.0,0
