,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
155319,2022-05-23 19:08:39,29670.0,29673.5,29670.0,29673.5,3,4,0.3279999999999999,-1,0.0,0
155320,2022-05-23 19:08:40,29673.5,29674.0,29673.5,29674.0,8,4,1.064,4,0.0,0
155321,2022-05-23 19:08:41,29680.0,29680.0,29679.5,29679.5,3,6,1.423,-3,0.0,0
155322,2022-05-23 19:08:42,29680.0,29680.0,29680.0,29680.0,6,0,0.376,6,0.0,0
155323,2022-05-23 19:08:43,29680.0,29680.0,29679.5,29679.5,2,1,0.583,1,0.0,0
155324,2022-05-23 19:08:44,29680.0,29680.0,29679.5,29680.0,3,2,0.225,1,0.0,0
155325,2022-05-23 19:08:45,29680.0,29684.5,29680.0,29684.5,15,2,3.044,13,0.0,0
155326,2022-05-23 19:08:46,29684.5,29694.5,29684.5,29694.5,20,3,3.611,17,0.0,0
155327,2022-05-23 19:08:47,29696.0,29701.0,29696.0,29701.0,22,4,5.316,18,0.0,0
155328,2022-05-23 19:08:48,29704.5,29706.0,29704.5,29706.0,3,0,0.255,3,0.0,0
155329,2022-05-23 19:08:49,29706.0,29706.0,29705.5,29705.5,7,1,1.013,6,0.0,0
155330,2022-05-23 19:08:50,29706.0,29706.0,29706.0,29706.0,5,0,1.317,5,0.0,0
155331,2022-05-23 19:08:51,29706.0,29706.0,29705.5,29705.5,1,1,0.033,0,0.0,0
155332,2022-05-23 19:08:52,29706.0,29706.0,29705.5,29706.0,4,3,4.005,1,0.0,0
155333,2022-05-23 19:08:53,29706.0,29706.0,29705.5,29705.5,1,1,0.031,0,0.0,0
155334,2022-05-23 19:08:54,29705.5,29706.0,29705.5,29706.0,2,4,2.023,-2,0.0,0
155335,2022-05-23 19:08:55,29706.0,29706.0,29705.5,29706.0,6,2,0.431,4,0.0,0
155336,2022-05-23 19:08:56,29705.5,29705.5,29705.5,29705.5,0,5,2.242,-5,0.0,0
155337,2022-05-23 19:08:57,29705.5,29705.5,29705.5,29705.5,0,2,0.038,-2,0.0,0
155338,2022-05-23 19:08:58,29705.5,29706.0,29705.5,29705.5,6,6,0.677,0,0.0,0
155339,2022-05-23 19:08:59,29705.5,29705.5,29697.0,29697.0,2,11,1.976,-9,0.0,0
155340,2022-05-23 19:09:00,29697.0,29697.0,29696.5,29696.5,3,3,0.79,0,0.0,0
155341,2022-05-23 19:09:01,29697.0,29697.0,29696.5,29697.0,2,3,0.408,-1,0.0,0
155342,2022-05-23 19:09:02,29694.0,29694.0,29686.5,29686.5,2,10,1.078,-8,0.0,0
155343,2022-05-23 19:09:03,29680.5,29681.0,29680.5,29681.0,1,3,0.0419999999999999,-2,0.0,0
155344,2022-05-23 19:09:04,29681.0,29681.0,29680.5,29680.5,1,2,1.109,-1,0.0,0
155345,2022-05-23 19:09:05,29681.0,29681.0,29680.5,29681.0,6,2,2.399,4,0.0,0
155346,2022-05-23 19:09:06,29681.0,29681.0,29680.5,29680.5,3,1,0.159,2,0.0,0
155347,2022-05-23 19:09:07,29681.0,29681.0,29680.5,29680.5,3,5,3.305,-2,0.0,0
155348,2022-05-23 19:09:08,29681.0,29681.0,29681.0,29681.0,5,0,2.0,5,0.0,0
155349,2022-05-23 19:09:09,29680.5,29681.0,29680.5,29680.5,3,3,0.704,0,0.0,0
155350,2022-05-23 19:09:10,29680.5,29681.0,29680.5,29680.5,2,5,1.611,-3,0.0,0
155351,2022-05-23 19:09:11,29681.0,29681.0,29681.0,29681.0,2,0,0.365,2,0.0,0
155352,2022-05-23 19:09:12,29681.0,29682.0,29681.0,29682.0,5,0,1.072,5,0.0,0
155353,2022-05-23 19:09:13,29682.0,29695.0,29682.0,29695.0,24,1,1.855,23,0.0,0
155354,2022-05-23 19:09:14,29695.0,29695.0,29694.5,29695.0,4,2,0.6010000000000001,2,0.0,0
155355,2022-05-23 19:09:15,29695.0,29695.0,29695.0,29695.0,3,0,0.4619999999999999,3,0.0,0
155356,2022-05-23 19:09:16,29695.0,29695.0,29694.5,29694.5,4,2,1.366,2,0.0,0
155357,2022-05-23 19:09:17,29695.0,29695.0,29694.5,29694.5,3,4,0.656,-1,0.0,0
155358,2022-05-23 19:09:18,29689.0,29689.0,29689.0,29689.0,0,2,1.117,-2,0.0,0
155359,2022-05-23 19:09:19,29689.5,29689.5,29689.0,29689.0,1,2,0.375,-1,0.0,0
155360,2022-05-23 19:09:20,29684.0,29684.5,29684.0,29684.5,1,4,0.32,-3,0.0,0
155361,2022-05-23 19:09:21,29684.5,29684.5,29684.5,29684.5,3,0,0.3359999999999999,3,0.0,0
155362,2022-05-23 19:09:22,29684.0,29684.0,29684.0,29684.0,0,3,0.517,-3,0.0,0
155363,2022-05-23 19:09:23,29684.5,29684.5,29684.5,29684.5,3,0,0.0579999999999999,3,0.0,0
155364,2022-05-23 19:09:24,29684.0,29684.5,29673.0,29673.0,1,24,4.304,-23,0.0,0
155365,2022-05-23 19:09:25,29673.0,29673.0,29672.5,29672.5,5,4,0.521,1,0.0,0
155366,2022-05-23 19:09:26,29670.5,29670.5,29670.0,29670.0,4,4,0.638,0,0.0,0
155367,2022-05-23 19:09:27,29670.5,29681.5,29670.5,29681.0,5,7,7.081,-2,0.0,0
155368,2022-05-23 19:09:28,29681.5,29681.5,29681.0,29681.0,2,1,0.0839999999999999,1,0.0,0
155369,2022-05-23 19:09:29,29681.5,29681.5,29681.0,29681.5,2,1,0.233,1,0.0,0
155370,2022-05-23 19:09:30,29681.5,29685.0,29681.5,29685.0,10,0,2.367,10,0.0,0
155371,2022-05-23 19:09:31,29685.0,29685.0,29684.5,29685.0,3,1,0.165,2,0.0,0
155372,2022-05-23 19:09:32,29685.0,29685.0,29685.0,29685.0,1,0,0.006,1,0.0,0
155373,2022-05-23 19:09:33,29685.5,29687.5,29685.5,29687.5,3,0,0.102,3,0.0,0
155374,2022-05-23 19:09:34,29687.0,29687.0,29687.0,29687.0,0,2,0.031,-2,0.0,0
155375,2022-05-23 19:09:35,29687.0,29687.5,29687.0,29687.5,1,3,0.056,-2,0.0,0
155376,2022-05-23 19:09:36,29687.5,29698.5,29687.5,29698.0,35,7,11.394,28,0.0,0
155377,2022-05-23 19:09:37,29698.5,29698.5,29698.0,29698.0,2,2,0.06,0,0.0,0
155378,2022-05-23 19:09:38,29698.5,29698.5,29698.5,29698.5,3,0,0.206,3,0.0,0
155379,2022-05-23 19:09:39,29698.5,29698.5,29698.5,29698.5,5,0,0.688,5,0.0,0
155380,2022-05-23 19:09:40,29698.5,29698.5,29698.0,29698.0,6,1,0.325,5,0.0,0
155381,2022-05-23 19:09:41,29698.5,29698.5,29698.0,29698.0,1,2,0.118,-1,0.0,0
155382,2022-05-23 19:09:42,29698.0,29698.5,29698.0,29698.5,1,1,0.012,0,0.0,0
155383,2022-05-23 19:09:43,29698.0,29705.5,29698.0,29705.5,30,2,18.655,28,0.0,0
155384,2022-05-23 19:09:44,29705.5,29705.5,29705.5,29705.5,6,0,2.304,6,0.0,0
155385,2022-05-23 19:09:45,29705.5,29705.5,29705.0,29705.5,3,1,0.262,2,0.0,0
155386,2022-05-23 19:09:46,29705.5,29705.5,29705.0,29705.5,4,1,1.122,3,0.0,0
155387,2022-05-23 19:09:47,29705.5,29709.5,29705.5,29709.5,5,1,0.5609999999999999,4,0.0,0
155388,2022-05-23 19:09:48,29710.0,29710.5,29710.0,29710.5,8,2,5.134,6,0.0,0
155389,2022-05-23 19:09:49,29710.5,29710.5,29710.5,29710.5,3,0,0.288,3,0.0,0
155390,2022-05-23 19:09:50,29710.5,29710.5,29705.5,29705.5,5,4,1.335,1,0.0,0
155391,2022-05-23 19:09:51,29705.5,29706.0,29705.5,29706.0,2,2,0.0409999999999999,0,0.0,0
155392,2022-05-23 19:09:52,29705.5,29705.5,29705.5,29705.5,0,5,1.229,-5,0.0,0
155393,2022-05-23 19:09:53,29706.0,29706.0,29705.5,29705.5,1,1,0.0279999999999999,0,0.0,0
155394,2022-05-23 19:09:54,29706.0,29706.0,29700.0,29700.5,6,6,0.588,0,0.0,0
155395,2022-05-23 19:09:55,29700.5,29700.5,29700.0,29700.0,1,1,0.198,0,0.0,0
155396,2022-05-23 19:09:56,29700.5,29700.5,29700.0,29700.0,2,1,0.1699999999999999,1,0.0,0
155397,2022-05-23 19:09:57,29700.5,29700.5,29700.5,29700.5,4,0,0.375,4,0.0,0
155398,2022-05-23 19:09:58,29700.5,29700.5,29700.5,29700.5,3,0,0.044,3,0.0,0
155399,2022-05-23 19:09:59,29700.0,29700.0,29700.0,29700.0,0,2,0.067,-2,0.0,0
155400,2022-05-23 19:10:00,29700.5,29711.0,29700.5,29710.0,15,4,10.366,11,0.0,0
155401,2022-05-23 19:10:01,29705.5,29705.5,29705.5,29705.5,10,0,6.001,10,0.0,0
155402,2022-05-23 19:10:02,29705.0,29705.0,29705.0,29705.0,0,1,0.003,-1,0.0,0
155403,2022-05-23 19:10:03,29705.0,29705.5,29701.0,29701.0,6,7,1.96,-1,0.0,0
155404,2022-05-23 19:10:04,29700.5,29700.5,29690.0,29690.0,0,23,11.383,-23,0.0,0
155405,2022-05-23 19:10:05,29690.0,29690.5,29685.0,29685.0,2,11,3.206,-9,0.0,0
155406,2022-05-23 19:10:06,29685.0,29685.5,29685.0,29685.5,2,6,4.481999999999999,-4,0.0,0
155407,2022-05-23 19:10:07,29685.0,29685.5,29685.0,29685.0,2,5,1.813,-3,0.0,0
155408,2022-05-23 19:10:08,29685.5,29685.5,29685.0,29685.5,4,5,1.473,-1,0.0,0
155409,2022-05-23 19:10:09,29685.0,29690.5,29685.0,29690.5,17,3,1.366,14,0.0,0
155410,2022-05-23 19:10:10,29690.0,29690.0,29685.0,29685.0,1,6,0.7999999999999999,-5,0.0,0
155411,2022-05-23 19:10:11,29685.5,29685.5,29685.5,29685.5,1,0,0.001,1,0.0,0
