,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
577,2022-05-24 00:05:00,29135.0,29237.5,29125.0,29214.0,1855,970,696.089,885,1.0,1
578,2022-05-24 00:10:00,29214.0,29215.5,29157.0,29206.0,710,847,376.041,-137,0.0,0
579,2022-05-24 00:15:00,29206.0,29252.0,29189.5,29212.5,886,838,325.565,48,0.0,0
580,2022-05-24 00:20:00,29212.5,29224.5,29178.0,29178.0,488,733,294.814,-245,0.0,0
581,2022-05-24 00:25:00,29178.0,29221.0,29178.0,29215.5,508,279,164.956,229,0.0,0
582,2022-05-24 00:30:00,29215.5,29230.0,29203.0,29219.0,375,418,206.318,-43,0.0,0
583,2022-05-24 00:35:00,29219.0,29232.0,29210.0,29229.0,305,235,99.792,70,0.0,0
584,2022-05-24 00:40:00,29229.5,29229.5,29150.0,29170.0,285,823,223.858,-538,0.0,0
585,2022-05-24 00:45:00,29170.0,29206.0,29160.0,29205.0,525,212,117.889,313,0.0,0
586,2022-05-24 00:50:00,29205.5,29205.5,29141.0,29145.0,198,567,213.625,-369,0.0,0
587,2022-05-24 00:55:00,29149.0,29154.0,29124.0,29126.0,263,498,168.955,-235,0.0,0
588,2022-05-24 01:00:00,29126.0,29175.0,29113.0,29160.0,502,357,244.487,145,0.0,0
589,2022-05-24 01:05:00,29159.5,29173.0,29126.5,29172.0,491,277,79.132,214,0.0,0
590,2022-05-24 01:10:00,29172.5,29188.0,29143.5,29157.0,334,313,113.902,21,0.0,0
591,2022-05-24 01:15:00,29157.0,29160.0,29088.0,29088.0,281,940,338.096,-659,0.0,0
592,2022-05-24 01:20:00,29088.0,29113.5,29088.0,29105.5,510,212,134.865,298,0.0,0
593,2022-05-24 01:25:00,29105.0,29128.0,29105.0,29120.5,280,182,108.755,98,0.0,0
594,2022-05-24 01:30:00,29120.5,29147.0,29095.0,29147.0,434,329,155.133,105,0.0,0
595,2022-05-24 01:35:00,29147.0,29168.5,29131.5,29165.0,369,177,81.156,192,0.0,0
596,2022-05-24 01:40:00,29165.5,29165.5,29129.5,29129.5,161,229,94.672,-68,0.0,0
597,2022-05-24 01:45:00,29129.5,29182.5,29129.5,29175.5,517,166,215.806,351,0.0,0
598,2022-05-24 01:50:00,29175.5,29222.5,29175.5,29222.5,976,444,437.412,532,0.0,0
599,2022-05-24 01:55:00,29223.5,29237.0,29207.5,29209.5,493,554,250.288,-61,0.0,0
600,2022-05-24 02:00:00,29209.5,29242.5,29209.5,29226.5,497,415,186.857,82,0.0,0
601,2022-05-24 02:05:00,29226.5,29227.0,29187.5,29187.5,201,539,97.312,-338,0.0,0
602,2022-05-24 02:10:00,29187.5,29210.0,29187.5,29203.5,288,215,149.549,73,0.0,0
603,2022-05-24 02:15:00,29203.5,29219.0,29190.5,29191.0,266,184,124.746,82,0.0,0
604,2022-05-24 02:20:00,29190.5,29278.0,29179.0,29251.0,1141,542,507.262,599,0.0,0
605,2022-05-24 02:25:00,29250.5,29290.0,29219.5,29219.5,784,738,289.014,46,0.0,0
606,2022-05-24 02:30:00,29219.5,29233.0,29202.5,29205.5,380,469,123.842,-89,0.0,0
607,2022-05-24 02:35:00,29206.0,29248.5,29206.0,29239.0,393,360,112.499,33,0.0,0
608,2022-05-24 02:40:00,29238.5,29255.0,29221.5,29240.5,266,486,97.416,-220,0.0,0
609,2022-05-24 02:45:00,29240.5,29263.0,29225.0,29253.0,272,347,103.724,-75,0.0,0
610,2022-05-24 02:50:00,29253.5,29260.0,29251.0,29255.5,233,183,50.765,50,0.0,0
611,2022-05-24 02:55:00,29256.0,29281.0,29251.5,29261.0,358,333,103.236,25,0.0,0
612,2022-05-24 03:00:00,29261.5,29273.5,29233.0,29273.5,294,376,104.1,-82,0.0,0
613,2022-05-24 03:05:00,29273.5,29288.0,29266.0,29283.0,305,207,91.802,98,0.0,0
614,2022-05-24 03:10:00,29283.0,29286.5,29274.5,29282.5,210,217,83.929,-7,0.0,0
615,2022-05-24 03:15:00,29282.5,29300.0,29268.5,29282.5,501,345,159.503,156,0.0,0
616,2022-05-24 03:20:00,29288.0,29288.0,29268.0,29279.0,195,205,92.945,-10,0.0,0
617,2022-05-24 03:25:00,29279.0,29279.0,29225.0,29225.0,238,625,173.7,-387,0.0,0
618,2022-05-24 03:30:00,29225.0,29268.0,29225.0,29256.5,357,294,132.722,63,0.0,0
619,2022-05-24 03:35:00,29256.0,29275.0,29252.5,29264.0,308,221,102.089,87,0.0,0
620,2022-05-24 03:40:00,29264.0,29279.5,29251.5,29279.5,234,168,63.823,66,0.0,0
621,2022-05-24 03:45:00,29280.0,29299.0,29264.0,29279.5,330,317,188.117,13,0.0,0
622,2022-05-24 03:50:00,29280.0,29315.0,29273.0,29301.0,632,209,165.625,423,0.0,0
623,2022-05-24 03:55:00,29301.5,29312.0,29266.5,29282.0,310,425,198.502,-115,0.0,0
624,2022-05-24 04:00:00,29282.0,29293.0,29237.0,29253.0,427,510,250.946,-83,0.0,0
625,2022-05-24 04:05:00,29253.0,29288.0,29252.5,29281.5,326,206,90.078,120,0.0,0
626,2022-05-24 04:10:00,29281.5,29290.0,29275.0,29279.0,273,151,172.726,122,0.0,0
627,2022-05-24 04:15:00,29279.0,29298.0,29273.5,29295.0,445,278,241.321,167,0.0,0
628,2022-05-24 04:20:00,29295.0,29339.0,29280.0,29338.5,870,257,241.457,613,0.0,0
629,2022-05-24 04:25:00,29338.5,29389.5,29335.0,29335.0,1607,1048,990.922,559,0.0,0
630,2022-05-24 04:30:00,29335.0,29335.5,29326.0,29333.0,310,311,133.535,-1,0.0,0
631,2022-05-24 04:35:00,29332.5,29361.5,29316.0,29360.5,437,325,220.495,112,0.0,0
632,2022-05-24 04:40:00,29360.5,29414.0,29348.0,29381.5,1307,815,620.606,492,0.0,0
633,2022-05-24 04:45:00,29381.0,29422.0,29370.0,29415.5,1007,717,535.532,290,0.0,0
634,2022-05-24 04:50:00,29415.5,29415.5,29372.5,29372.5,171,525,141.564,-354,0.0,0
635,2022-05-24 04:55:00,29372.5,29373.0,29311.0,29338.5,449,992,545.122,-543,0.0,0
636,2022-05-24 05:00:00,29338.5,29353.0,29288.0,29350.5,650,629,279.24,21,0.0,0
637,2022-05-24 05:05:00,29350.0,29378.0,29350.0,29375.0,467,225,139.895,242,0.0,0
638,2022-05-24 05:10:00,29374.5,29375.0,29340.0,29353.0,291,368,212.362,-77,0.0,0
639,2022-05-24 05:15:00,29352.0,29397.5,29340.0,29390.0,712,223,173.807,489,0.0,0
640,2022-05-24 05:20:00,29389.5,29392.5,29375.0,29390.0,215,262,104.818,-47,0.0,0
641,2022-05-24 05:25:00,29390.0,29390.0,29383.5,29383.5,178,146,38.662,32,0.0,0
642,2022-05-24 05:30:00,29384.0,29410.0,29381.0,29381.5,437,273,182.145,164,0.0,0
643,2022-05-24 05:35:00,29381.0,29381.5,29340.5,29375.0,376,516,225.026,-140,0.0,0
644,2022-05-24 05:40:00,29375.0,29375.0,29330.0,29335.5,141,335,94.525,-194,0.0,0
645,2022-05-24 05:45:00,29335.5,29340.0,29335.5,29339.5,201,176,66.053,25,0.0,0
646,2022-05-24 05:50:00,29339.5,29340.0,29335.5,29339.5,166,165,62.253,1,0.0,0
647,2022-05-24 05:55:00,29339.5,29346.0,29314.5,29326.0,215,469,121.603,-254,0.0,0
648,2022-05-24 06:00:00,29326.5,29374.0,29326.0,29374.0,507,175,150.96800000000002,332,0.0,0
649,2022-05-24 06:05:00,29374.0,29374.0,29358.5,29364.0,181,266,75.845,-85,0.0,0
650,2022-05-24 06:10:00,29364.5,29366.5,29347.0,29347.0,133,258,137.052,-125,0.0,0
651,2022-05-24 06:15:00,29347.5,29362.0,29347.0,29357.0,166,120,42.592,46,0.0,0
652,2022-05-24 06:20:00,29357.0,29374.0,29351.0,29360.0,191,158,71.675,33,0.0,0
653,2022-05-24 06:25:00,29360.5,29362.0,29360.0,29361.5,166,89,53.379,77,0.0,0
654,2022-05-24 06:30:00,29361.5,29361.5,29333.5,29351.0,176,321,105.386,-145,0.0,0
655,2022-05-24 06:35:00,29351.5,29351.5,29256.0,29276.5,778,1695,711.947,-917,0.0,0
