,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
114,2022-05-22 09:30:00,29568.5,29945.5,29567.5,29869.5,11635,5153,4976.121,6482,1.0,1
115,2022-05-22 09:35:00,29869.5,30039.0,29836.0,29900.0,4959,5719,2337.931,-760,0.0,0
116,2022-05-22 09:40:00,29900.0,29965.5,29893.5,29964.5,1866,2040,906.101,-174,0.0,0
117,2022-05-22 09:45:00,29964.5,29965.0,29878.0,29882.5,1171,1988,727.488,-817,0.0,0
118,2022-05-22 09:50:00,29882.5,30030.0,29882.5,30006.5,2013,1484,748.981,529,0.0,0
119,2022-05-22 09:55:00,30006.5,30207.0,30004.5,30125.5,5729,3710,2040.468,2019,0.0,0
120,2022-05-22 10:00:00,30125.5,30277.0,30110.0,30138.5,4207,3957,1915.878,250,0.0,0
121,2022-05-22 10:05:00,30138.0,30176.5,30090.5,30150.5,1367,2061,951.981,-694,0.0,0
122,2022-05-22 10:10:00,30150.5,30200.0,30107.0,30169.0,1588,1570,783.086,18,0.0,0
123,2022-05-22 10:15:00,30169.5,30200.0,30131.0,30132.5,799,1264,373.253,-465,0.0,0
124,2022-05-22 10:20:00,30132.5,30200.0,30112.0,30165.5,1109,1145,452.698,-36,0.0,0
125,2022-05-22 10:25:00,30165.5,30237.5,30165.5,30186.5,1193,947,413.811,246,0.0,0
126,2022-05-22 10:30:00,30186.5,30258.0,30150.0,30152.5,1215,1232,518.67,-17,0.0,0
127,2022-05-22 10:35:00,30153.0,30182.5,30130.5,30171.5,507,728,227.19,-221,0.0,0
128,2022-05-22 10:40:00,30171.5,30234.0,30154.0,30207.0,889,908,360.15500000000003,-19,0.0,0
129,2022-05-22 10:45:00,30207.0,30314.0,30207.0,30237.0,2948,1946,922.61,1002,0.0,0
130,2022-05-22 10:50:00,30237.0,30259.0,30180.0,30185.5,634,1384,399.763,-750,0.0,0
131,2022-05-22 10:55:00,30185.5,30218.5,30161.5,30177.0,888,1251,322.182,-363,0.0,0
132,2022-05-22 11:00:00,30177.0,30220.0,30159.0,30197.5,998,1113,373.809,-115,0.0,0
133,2022-05-22 11:05:00,30197.0,30225.0,30180.0,30209.5,858,1004,244.532,-146,0.0,0
134,2022-05-22 11:10:00,30209.5,30240.0,30181.5,30224.5,949,720,229.945,229,0.0,0
135,2022-05-22 11:15:00,30224.5,30225.0,30195.5,30202.5,624,748,192.444,-124,0.0,0
136,2022-05-22 11:20:00,30203.0,30245.0,30199.5,30199.5,484,633,121.021,-149,0.0,0
137,2022-05-22 11:25:00,30199.5,30200.0,30033.5,30049.5,1493,3971,1306.061,-2478,0.0,0
138,2022-05-22 11:30:00,30050.0,30050.0,29786.5,29924.0,4250,6726,3054.777,-2476,0.0,0
139,2022-05-22 11:35:00,29924.0,29942.0,29851.0,29910.5,2087,2018,923.866,69,0.0,0
140,2022-05-22 11:40:00,29910.5,29950.0,29910.5,29949.5,1217,904,402.632,313,0.0,0
141,2022-05-22 11:45:00,29950.0,29950.0,29861.0,29877.5,795,1305,457.283,-510,0.0,0
142,2022-05-22 11:50:00,29877.5,29918.0,29846.0,29855.0,820,918,322.538,-98,0.0,0
143,2022-05-22 11:55:00,29854.5,29909.5,29838.5,29887.0,1072,958,382.446,114,0.0,0
144,2022-05-22 12:00:00,29887.5,29994.0,29887.0,29953.5,1937,940,603.26,997,0.0,0
145,2022-05-22 12:05:00,29953.5,29985.0,29926.5,29984.5,683,867,464.22,-184,0.0,0
146,2022-05-22 12:10:00,29985.0,29985.0,29950.0,29972.0,366,496,119.212,-130,0.0,0
147,2022-05-22 12:15:00,29972.5,30072.0,29971.0,30046.5,2229,769,640.294,1460,0.0,0
148,2022-05-22 12:20:00,30047.0,30180.0,30046.5,30159.5,3281,2007,1375.107,1274,0.0,0
149,2022-05-22 12:25:00,30159.5,30187.5,30085.0,30086.0,1273,2119,822.886,-846,0.0,0
150,2022-05-22 12:30:00,30085.5,30115.0,30061.5,30093.5,667,1111,294.058,-444,0.0,0
151,2022-05-22 12:35:00,30093.5,30166.0,30093.5,30114.0,1083,739,389.077,344,0.0,0
152,2022-05-22 12:40:00,30114.5,30147.5,30030.0,30063.0,843,1583,506.243,-740,0.0,0
