,datetime,open,high,low,close,count_buy,count_sell,size,delta,position,side
55242,2022-05-22 15:20:42,29731.0,29731.0,29730.5,29730.5,4,10,5.647,-6,0.0,0
55243,2022-05-22 15:20:43,29730.5,29730.5,29727.5,29727.5,15,11,3.618,4,0.0,0
55244,2022-05-22 15:20:44,29727.5,29731.0,29727.5,29730.5,5,12,1.7,-7,0.0,0
55245,2022-05-22 15:20:45,29730.0,29730.0,29708.5,29708.5,4,44,22.228,-40,0.0,0
55246,2022-05-22 15:20:46,29703.0,29703.0,29700.5,29701.0,8,8,0.723,0,0.0,0
55247,2022-05-22 15:20:47,29700.5,29700.5,29678.5,29687.5,55,192,97.852,-137,0.0,0
55248,2022-05-22 15:20:48,29687.5,29687.5,29678.0,29678.5,16,42,16.594,-26,0.0,0
55249,2022-05-22 15:20:49,29678.0,29686.0,29678.0,29685.5,45,31,45.16,14,0.0,0
55250,2022-05-22 15:20:50,29685.5,29686.0,29678.0,29678.5,16,46,21.155,-30,0.0,0
55251,2022-05-22 15:20:51,29678.5,29678.5,29665.5,29665.5,37,185,26.182,-148,0.0,0
55252,2022-05-22 15:20:52,29665.5,29668.0,29661.5,29668.0,26,60,30.554,-34,0.0,0
55253,2022-05-22 15:20:53,29668.5,29672.5,29668.0,29672.5,34,9,2.281,25,0.0,0
55254,2022-05-22 15:20:54,29673.0,29679.0,29672.5,29679.0,23,16,5.388,7,0.0,0
55255,2022-05-22 15:20:55,29678.5,29679.0,29678.5,29678.5,10,15,3.29,-5,0.0,0
55256,2022-05-22 15:20:56,29678.5,29679.0,29678.5,29678.5,17,11,5.402,6,0.0,0
55257,2022-05-22 15:20:57,29679.0,29679.0,29678.5,29678.5,6,5,2.245,1,0.0,0
55258,2022-05-22 15:20:58,29679.0,29682.0,29679.0,29682.0,13,4,2.641,9,0.0,0
55259,2022-05-22 15:20:59,29682.0,29691.5,29682.0,29691.5,17,4,3.22,13,0.0,0
55260,2022-05-22 15:21:00,29692.0,29699.5,29692.0,29699.0,19,7,7.806999999999999,12,0.0,0
55261,2022-05-22 15:21:01,29699.0,29699.5,29699.0,29699.5,10,5,0.773,5,0.0,0
55262,2022-05-22 15:21:02,29699.5,29699.5,29699.0,29699.5,22,7,11.343,15,0.0,0
55263,2022-05-22 15:21:03,29699.5,29699.5,29699.0,29699.5,8,1,2.763,7,0.0,0
55264,2022-05-22 15:21:04,29699.5,29699.5,29699.0,29699.0,8,5,7.051,3,0.0,0
55265,2022-05-22 15:21:05,29699.0,29699.5,29698.5,29698.5,4,24,23.749,-20,0.0,0
55266,2022-05-22 15:21:06,29695.5,29696.0,29695.5,29695.5,23,3,15.77,20,0.0,0
55267,2022-05-22 15:21:07,29696.0,29696.0,29695.0,29695.0,6,19,3.324,-13,0.0,0
55268,2022-05-22 15:21:08,29695.0,29695.0,29681.0,29681.0,7,39,32.259,-32,0.0,0
55269,2022-05-22 15:21:09,29681.5,29685.5,29681.0,29685.0,13,22,8.739,-9,0.0,0
55270,2022-05-22 15:21:10,29685.5,29685.5,29685.0,29685.5,8,3,3.991,5,0.0,0
55271,2022-05-22 15:21:11,29685.0,29685.0,29678.0,29678.0,12,22,9.83,-10,0.0,0
55272,2022-05-22 15:21:12,29678.5,29678.5,29663.0,29665.5,8,37,13.065,-29,0.0,0
55273,2022-05-22 15:21:13,29666.0,29666.0,29665.5,29665.5,4,14,2.021,-10,0.0,0
55274,2022-05-22 15:21:14,29665.5,29679.0,29665.5,29679.0,11,11,5.425,0,0.0,0
55275,2022-05-22 15:21:15,29679.0,29696.5,29679.0,29696.5,28,5,8.129999999999999,23,0.0,0
55276,2022-05-22 15:21:16,29696.5,29697.0,29696.5,29697.0,7,12,5.839,-5,0.0,0
55277,2022-05-22 15:21:17,29697.0,29697.5,29696.5,29697.5,14,4,5.366,10,0.0,0
55278,2022-05-22 15:21:18,29697.5,29697.5,29697.0,29697.5,9,1,1.311,8,0.0,0
55279,2022-05-22 15:21:19,29698.0,29700.0,29698.0,29699.5,16,7,4.978,9,0.0,0
55280,2022-05-22 15:21:20,29700.0,29700.0,29699.5,29699.5,14,4,8.39,10,0.0,0
55281,2022-05-22 15:21:21,29700.0,29700.0,29700.0,29700.0,15,0,3.352,15,0.0,0
55282,2022-05-22 15:21:22,29700.0,29711.5,29700.0,29711.5,35,0,12.331,35,0.0,0
55283,2022-05-22 15:21:23,29711.0,29711.5,29711.0,29711.5,10,4,2.893,6,0.0,0
55284,2022-05-22 15:21:24,29711.0,29711.5,29711.0,29711.5,7,4,2.458,3,0.0,0
55285,2022-05-22 15:21:25,29711.5,29711.5,29711.0,29711.5,18,6,7.572,12,0.0,0
55286,2022-05-22 15:21:26,29711.5,29711.5,29711.5,29711.5,6,0,0.998,6,0.0,0
55287,2022-05-22 15:21:27,29711.5,29711.5,29711.0,29711.0,3,1,0.351,2,0.0,0
55288,2022-05-22 15:21:28,29711.5,29711.5,29711.0,29711.5,8,2,1.259,6,0.0,0
55289,2022-05-22 15:21:29,29711.5,29718.0,29711.5,29718.0,26,2,1.409,24,0.0,0
55290,2022-05-22 15:21:30,29717.5,29718.0,29717.5,29718.0,10,4,3.609,6,0.0,0
55291,2022-05-22 15:21:31,29718.0,29718.5,29718.0,29718.0,15,2,2.76,13,0.0,0
55292,2022-05-22 15:21:32,29718.5,29718.5,29718.0,29718.5,7,2,1.053,5,0.0,0
55293,2022-05-22 15:21:33,29718.5,29719.5,29718.5,29719.0,11,1,2.293,10,0.0,0
55294,2022-05-22 15:21:34,29718.5,29728.5,29718.5,29728.5,22,1,5.529,21,0.0,0
55295,2022-05-22 15:21:35,29728.0,29731.0,29728.0,29731.0,47,6,34.162,41,0.0,0
55296,2022-05-22 15:21:36,29730.5,29738.5,29730.5,29738.5,31,2,8.934000000000001,29,0.0,0
55297,2022-05-22 15:21:37,29738.5,29738.5,29736.5,29736.5,9,6,1.533,3,0.0,0
55298,2022-05-22 15:21:38,29735.5,29735.5,29733.5,29734.0,9,6,0.8160000000000001,3,0.0,0
55299,2022-05-22 15:21:39,29734.0,29734.0,29730.5,29731.0,12,7,2.792,5,0.0,0
55300,2022-05-22 15:21:40,29731.0,29731.0,29730.5,29731.0,7,1,0.475,6,0.0,0
55301,2022-05-22 15:21:41,29731.0,29731.0,29730.5,29730.5,6,4,0.983,2,0.0,0
55302,2022-05-22 15:21:42,29731.0,29731.0,29719.5,29720.0,6,32,11.183,-26,0.0,0
55303,2022-05-22 15:21:43,29719.5,29720.0,29713.5,29713.5,5,31,28.296,-26,0.0,0
55304,2022-05-22 15:21:44,29714.0,29714.0,29713.5,29714.0,7,5,1.236,2,0.0,0
55305,2022-05-22 15:21:45,29714.0,29714.0,29713.5,29713.5,2,2,0.541,0,0.0,0
55306,2022-05-22 15:21:46,29713.5,29713.5,29711.5,29711.5,7,8,1.394,-1,0.0,0
55307,2022-05-22 15:21:47,29711.5,29712.0,29711.5,29711.5,1,9,4.282,-8,0.0,0
55308,2022-05-22 15:21:48,29712.0,29712.0,29711.5,29711.5,3,1,0.5389999999999999,2,0.0,0
55309,2022-05-22 15:21:49,29711.5,29712.0,29711.0,29711.0,1,4,0.5469999999999999,-3,0.0,0
55310,2022-05-22 15:21:50,29711.0,29711.0,29707.0,29707.5,1,7,0.46,-6,0.0,0
55311,2022-05-22 15:21:51,29707.5,29707.5,29707.0,29707.5,3,1,0.053,2,0.0,0
55312,2022-05-22 15:21:52,29707.0,29707.5,29707.0,29707.0,2,12,1.757,-10,0.0,0
55313,2022-05-22 15:21:53,29707.0,29707.5,29707.0,29707.0,7,5,4.388,2,0.0,0
55314,2022-05-22 15:21:54,29707.5,29707.5,29707.0,29707.0,3,4,0.142,-1,0.0,0
55315,2022-05-22 15:21:55,29707.5,29707.5,29707.0,29707.5,4,4,1.078,0,0.0,0
55316,2022-05-22 15:21:56,29707.0,29707.0,29707.0,29707.0,0,5,0.21,-5,0.0,0
55317,2022-05-22 15:21:57,29707.5,29707.5,29707.0,29707.0,2,5,1.6590000000000005,-3,0.0,0
55318,2022-05-22 15:21:58,29707.5,29707.5,29707.0,29707.0,3,2,1.591,1,0.0,0
55319,2022-05-22 15:21:59,29707.5,29707.5,29707.5,29707.5,3,0,0.037,3,0.0,0
55320,2022-05-22 15:22:00,29707.5,29707.5,29707.0,29707.5,6,2,3.069,4,0.0,0
55321,2022-05-22 15:22:01,29707.5,29707.5,29707.0,29707.0,4,1,0.083,3,0.0,0
55322,2022-05-22 15:22:02,29707.5,29707.5,29707.5,29707.5,2,0,0.258,2,0.0,0
55323,2022-05-22 15:22:03,29707.0,29721.0,29707.0,29721.0,42,1,5.126,41,0.0,0
55324,2022-05-22 15:22:04,29722.0,29722.0,29721.5,29721.5,4,2,0.1169999999999999,2,0.0,0
55325,2022-05-22 15:22:05,29721.5,29722.0,29714.5,29714.5,4,17,11.243,-13,0.0,0
55326,2022-05-22 15:22:06,29715.0,29715.5,29714.5,29715.5,4,1,0.579,3,0.0,0
55327,2022-05-22 15:22:07,29719.0,29719.0,29719.0,29719.0,2,0,0.056,2,0.0,0
55328,2022-05-22 15:22:08,29719.0,29719.0,29718.5,29718.5,4,2,0.274,2,0.0,0
55329,2022-05-22 15:22:09,29719.0,29719.0,29718.5,29718.5,7,1,0.526,6,0.0,0
55330,2022-05-22 15:22:10,29719.0,29719.0,29714.5,29715.0,5,11,2.625,-6,0.0,0
55331,2022-05-22 15:22:11,29715.0,29715.0,29714.5,29715.0,4,3,2.251,1,0.0,0
55332,2022-05-22 15:22:12,29715.0,29715.0,29714.5,29714.5,6,2,1.532,4,0.0,0
55333,2022-05-22 15:22:13,29715.0,29715.0,29714.5,29715.0,5,1,0.7270000000000001,4,0.0,0
55334,2022-05-22 15:22:14,29715.0,29715.0,29714.5,29714.5,1,2,0.0839999999999999,-1,0.0,0
55335,2022-05-22 15:22:15,29715.0,29715.0,29714.5,29714.5,3,1,0.062,2,0.0,0
55336,2022-05-22 15:22:16,29714.5,29715.0,29714.5,29715.0,2,1,0.407,1,0.0,0
55337,2022-05-22 15:22:17,29714.5,29715.0,29714.5,29715.0,1,1,0.014,0,0.0,0
55338,2022-05-22 15:22:18,29715.0,29715.0,29714.5,29714.5,2,1,0.0549999999999999,1,0.0,0
55339,2022-05-22 15:22:19,29715.0,29715.0,29715.0,29715.0,3,0,0.213,3,0.0,0
55340,2022-05-22 15:22:20,29715.0,29715.0,29714.5,29715.0,3,1,0.211,2,0.0,0
55341,2022-05-22 15:22:21,29714.5,29715.0,29714.5,29714.5,2,2,0.178,0,0.0,0
55342,2022-05-22 15:22:22,29715.0,29718.5,29715.0,29718.5,8,0,0.26,8,0.0,0
55343,2022-05-22 15:22:23,29718.0,29718.5,29718.0,29718.5,7,3,1.153,4,0.0,0
55344,2022-05-22 15:22:24,29718.5,29718.5,29718.0,29718.5,6,3,0.75,3,0.0,0
55345,2022-05-22 15:22:25,29718.0,29718.0,29718.0,29718.0,0,1,0.032,-1,0.0,0
55346,2022-05-22 15:22:26,29718.5,29718.5,29718.0,29718.5,10,1,2.707,9,0.0,0
55347,2022-05-22 15:22:27,29718.5,29718.5,29718.0,29718.5,8,1,7.775,7,0.0,0
55348,2022-05-22 15:22:28,29718.5,29718.5,29718.0,29718.5,5,1,0.895,4,0.0,0
55349,2022-05-22 15:22:29,29718.5,29718.5,29718.5,29718.5,4,0,3.126,4,0.0,0
55350,2022-05-22 15:22:30,29718.5,29718.5,29718.5,29718.5,4,0,0.6020000000000001,4,0.0,0
55351,2022-05-22 15:22:31,29718.5,29718.5,29718.5,29718.5,6,0,0.436,6,0.0,0
55352,2022-05-22 15:22:32,29718.5,29718.5,29718.5,29718.5,5,0,0.102,5,0.0,0
55353,2022-05-22 15:22:33,29718.5,29718.5,29718.0,29718.5,3,1,0.054,2,0.0,0
55354,2022-05-22 15:22:34,29718.5,29719.0,29718.5,29719.0,5,0,3.151,5,0.0,0
55355,2022-05-22 15:22:35,29718.5,29719.0,29718.5,29719.0,13,1,7.862,12,0.0,0
55356,2022-05-22 15:22:36,29719.0,29719.0,29718.5,29718.5,4,2,1.22,2,0.0,0
55357,2022-05-22 15:22:37,29719.0,29719.0,29718.5,29718.5,2,1,2.051,1,0.0,0
55358,2022-05-22 15:22:38,29718.5,29719.0,29718.5,29719.0,2,1,1.089,1,0.0,0
55359,2022-05-22 15:22:39,29719.0,29719.0,29718.5,29719.0,9,1,0.6679999999999999,8,0.0,0
55360,2022-05-22 15:22:40,29718.5,29719.0,29718.5,29719.0,3,5,2.214,-2,0.0,0
55361,2022-05-22 15:22:41,29719.0,29719.0,29718.5,29719.0,6,1,0.156,5,0.0,0
55362,2022-05-22 15:22:42,29719.0,29719.0,29719.0,29719.0,3,0,0.151,3,0.0,0
55363,2022-05-22 15:22:43,29719.0,29719.0,29719.0,29719.0,5,0,0.636,5,0.0,0
55364,2022-05-22 15:22:44,29719.0,29719.0,29719.0,29719.0,4,0,0.307,4,0.0,0
55365,2022-05-22 15:22:45,29719.0,29720.0,29718.5,29720.0,8,1,0.927,7,0.0,0
55366,2022-05-22 15:22:46,29720.5,29734.0,29720.5,29734.0,46,2,21.216,44,0.0,0
55367,2022-05-22 15:22:47,29734.0,29734.0,29733.5,29734.0,14,1,4.481,13,0.0,0
55368,2022-05-22 15:22:48,29734.0,29735.0,29734.0,29735.0,18,0,0.572,18,0.0,0
55369,2022-05-22 15:22:49,29734.5,29735.0,29734.5,29735.0,4,1,0.487,3,0.0,0
55370,2022-05-22 15:22:50,29735.0,29739.0,29735.0,29739.0,18,0,12.177,18,0.0,0
55371,2022-05-22 15:22:51,29739.0,29749.5,29739.0,29749.0,21,3,10.578,18,0.0,0
55372,2022-05-22 15:22:52,29749.5,29749.5,29749.5,29749.5,11,0,0.861,11,0.0,0
55373,2022-05-22 15:22:53,29749.5,29749.5,29743.0,29743.5,5,9,6.662,-4,0.0,0
55374,2022-05-22 15:22:54,29743.5,29743.5,29743.0,29743.5,3,1,0.166,2,0.0,0
55375,2022-05-22 15:22:55,29743.0,29743.5,29743.0,29743.5,5,3,0.357,2,0.0,0
55376,2022-05-22 15:22:56,29743.5,29743.5,29743.0,29743.0,1,1,0.118,0,0.0,0
55377,2022-05-22 15:22:57,29743.5,29743.5,29736.5,29736.5,3,9,1.432,-6,0.0,0
55378,2022-05-22 15:22:58,29737.0,29737.0,29736.5,29737.0,7,1,0.6579999999999999,6,0.0,0
55379,2022-05-22 15:22:59,29737.0,29737.0,29727.5,29727.5,3,17,2.826,-14,0.0,0
55380,2022-05-22 15:23:00,29727.5,29728.0,29727.5,29727.5,2,7,3.339,-5,0.0,0
55381,2022-05-22 15:23:01,29728.0,29728.0,29725.0,29725.0,4,4,0.276,0,0.0,0
55382,2022-05-22 15:23:02,29723.5,29724.0,29723.5,29724.0,3,1,0.3329999999999999,2,0.0,0
55383,2022-05-22 15:23:03,29723.5,29723.5,29718.0,29718.0,4,23,5.756,-19,0.0,0
55384,2022-05-22 15:23:04,29718.0,29718.0,29717.0,29717.0,0,7,0.946,-7,0.0,0
55385,2022-05-22 15:23:05,29717.0,29717.0,29716.5,29716.5,0,5,1.496,-5,0.0,0
55386,2022-05-22 15:23:06,29716.0,29716.0,29715.0,29715.5,5,6,1.273,-1,0.0,0
55387,2022-05-22 15:23:07,29715.5,29715.5,29713.0,29713.5,4,11,1.775,-7,0.0,0
55388,2022-05-22 15:23:08,29713.0,29713.5,29706.0,29706.0,1,21,2.367,-20,0.0,0
55389,2022-05-22 15:23:09,29706.0,29706.0,29706.0,29706.0,0,11,4.525,-11,0.0,0
55390,2022-05-22 15:23:10,29706.5,29706.5,29706.0,29706.5,4,3,0.313,1,0.0,0
55391,2022-05-22 15:23:11,29706.0,29706.5,29706.0,29706.5,4,1,0.164,3,0.0,0
55392,2022-05-22 15:23:12,29706.0,29706.5,29706.0,29706.5,2,1,0.167,1,0.0,0
55393,2022-05-22 15:23:13,29706.5,29706.5,29706.0,29706.5,9,2,1.17,7,0.0,0
55394,2022-05-22 15:23:14,29706.5,29706.5,29706.0,29706.0,8,1,1.7000000000000002,7,0.0,0
55395,2022-05-22 15:23:15,29706.5,29706.5,29706.0,29706.0,1,4,0.267,-3,0.0,0
55396,2022-05-22 15:23:16,29706.5,29706.5,29704.5,29705.0,3,10,0.255,-7,0.0,0
55397,2022-05-22 15:23:17,29704.5,29705.0,29704.5,29705.0,2,4,2.706,-2,0.0,0
55398,2022-05-22 15:23:18,29704.5,29705.0,29704.5,29705.0,1,6,0.379,-5,0.0,0
55399,2022-05-22 15:23:19,29704.5,29705.0,29704.5,29705.0,1,1,0.032,0,0.0,0
55400,2022-05-22 15:23:20,29705.0,29705.0,29704.5,29704.5,3,2,0.618,1,0.0,0
55401,2022-05-22 15:23:21,29704.5,29704.5,29700.5,29700.5,0,22,1.042,-22,0.0,0
55402,2022-05-22 15:23:22,29700.0,29700.5,29690.0,29690.0,3,53,9.6,-50,0.0,0
55403,2022-05-22 15:23:23,29690.5,29690.5,29690.0,29690.0,5,5,3.497,0,0.0,0
55404,2022-05-22 15:23:24,29690.5,29690.5,29690.0,29690.5,3,5,1.717,-2,0.0,0
55405,2022-05-22 15:23:25,29690.0,29690.0,29690.0,29690.0,0,7,2.353,-7,0.0,0
55406,2022-05-22 15:23:26,29690.5,29690.5,29690.0,29690.0,2,2,0.3299999999999999,0,0.0,0
55407,2022-05-22 15:23:27,29690.0,29690.5,29690.0,29690.0,2,4,2.051,-2,0.0,0
55408,2022-05-22 15:23:28,29690.0,29690.5,29689.5,29689.5,6,28,3.197,-22,0.0,0
55409,2022-05-22 15:23:29,29689.0,29689.5,29685.0,29685.0,5,11,0.777,-6,0.0,0
55410,2022-05-22 15:23:30,29684.5,29684.5,29684.5,29684.5,0,7,1.065,-7,0.0,0
55411,2022-05-22 15:23:31,29684.5,29685.0,29684.5,29684.5,1,9,1.106,-8,0.0,0
55412,2022-05-22 15:23:32,29684.5,29685.0,29684.5,29684.5,1,4,0.976,-3,0.0,0
55413,2022-05-22 15:23:33,29685.0,29685.0,29684.5,29685.0,10,4,2.995,6,0.0,0
55414,2022-05-22 15:23:34,29684.5,29685.0,29684.5,29684.5,1,6,0.229,-5,0.0,0
55415,2022-05-22 15:23:35,29684.5,29684.5,29684.5,29684.5,0,3,0.91,-3,0.0,0
55416,2022-05-22 15:23:36,29685.0,29685.0,29684.5,29684.5,1,3,0.616,-2,0.0,0
55417,2022-05-22 15:23:37,29684.5,29685.0,29684.5,29684.5,4,5,0.384,-1,0.0,0
55418,2022-05-22 15:23:38,29684.5,29685.0,29684.5,29684.5,4,10,0.6950000000000001,-6,0.0,0
55419,2022-05-22 15:23:39,29684.5,29685.0,29681.0,29681.5,5,51,15.222,-46,0.0,0
55420,2022-05-22 15:23:40,29681.5,29681.5,29681.0,29681.5,39,1,0.6880000000000001,38,0.0,0
55421,2022-05-22 15:23:41,29681.0,29681.5,29681.0,29681.0,5,13,3.382,-8,0.0,0
55422,2022-05-22 15:23:42,29681.0,29681.5,29681.0,29681.0,2,2,0.694,0,0.0,0
55423,2022-05-22 15:23:43,29681.0,29681.5,29681.0,29681.5,1,2,0.069,-1,0.0,0
55424,2022-05-22 15:23:44,29681.0,29681.5,29681.0,29681.5,10,3,3.53,7,0.0,0
55425,2022-05-22 15:23:45,29681.0,29681.5,29681.0,29681.5,1,1,0.008,0,0.0,0
55426,2022-05-22 15:23:46,29681.0,29681.5,29681.0,29681.0,1,5,0.761,-4,0.0,0
55427,2022-05-22 15:23:47,29681.0,29681.0,29681.0,29681.0,0,6,0.103,-6,0.0,0
55428,2022-05-22 15:23:48,29681.5,29681.5,29681.0,29681.5,9,1,1.81,8,0.0,0
55429,2022-05-22 15:23:49,29681.0,29681.5,29681.0,29681.5,5,4,0.396,1,0.0,0
55430,2022-05-22 15:23:50,29681.5,29681.5,29681.0,29681.0,3,5,0.243,-2,0.0,0
55431,2022-05-22 15:23:51,29681.0,29681.0,29681.0,29681.0,0,1,0.209,-1,0.0,0
55432,2022-05-22 15:23:52,29681.5,29681.5,29681.0,29681.0,2,1,0.09,1,0.0,0
55433,2022-05-22 15:23:53,29681.5,29681.5,29681.5,29681.5,6,0,1.076,6,0.0,0
55434,2022-05-22 15:23:54,29681.5,29681.5,29680.0,29680.5,6,34,5.0920000000000005,-28,0.0,0
55435,2022-05-22 15:23:55,29680.0,29680.5,29680.0,29680.0,4,9,2.252,-5,0.0,0
55436,2022-05-22 15:23:56,29680.0,29680.5,29680.0,29680.0,1,5,1.065,-4,0.0,0
55437,2022-05-22 15:23:57,29680.0,29680.5,29680.0,29680.0,2,3,1.363,-1,0.0,0
55438,2022-05-22 15:23:58,29680.5,29680.5,29680.0,29680.5,4,6,5.105,-2,0.0,0
55439,2022-05-22 15:23:59,29680.0,29680.5,29680.0,29680.0,1,7,0.527,-6,0.0,0
55440,2022-05-22 15:24:00,29680.0,29680.5,29680.0,29680.5,2,6,2.537,-4,0.0,0
55441,2022-05-22 15:24:01,29680.5,29680.5,29680.0,29680.5,4,2,0.077,2,0.0,0
55442,2022-05-22 15:24:02,29680.5,29680.5,29680.0,29680.0,5,2,1.264,3,0.0,0
55443,2022-05-22 15:24:03,29680.0,29689.0,29680.0,29689.0,36,3,17.644,33,0.0,0
55444,2022-05-22 15:24:04,29688.5,29692.5,29688.5,29692.5,22,2,8.289,20,0.0,0
55445,2022-05-22 15:24:05,29692.5,29693.0,29692.5,29693.0,11,0,0.63,11,0.0,0
55446,2022-05-22 15:24:06,29693.0,29698.5,29693.0,29698.5,4,1,0.717,3,0.0,0
55447,2022-05-22 15:24:07,29698.5,29698.5,29698.0,29698.5,7,1,1.277,6,0.0,0
55448,2022-05-22 15:24:08,29698.5,29698.5,29698.0,29698.5,10,1,0.789,9,0.0,0
55449,2022-05-22 15:24:09,29698.5,29698.5,29698.0,29698.5,3,5,11.75,-2,0.0,0
55450,2022-05-22 15:24:10,29698.5,29698.5,29698.0,29698.0,5,7,1.128,-2,0.0,0
55451,2022-05-22 15:24:11,29698.0,29698.5,29698.0,29698.5,1,1,1.547,0,0.0,0
55452,2022-05-22 15:24:12,29698.5,29698.5,29698.5,29698.5,17,0,6.145,17,0.0,0
55453,2022-05-22 15:24:13,29698.5,29698.5,29698.0,29698.0,2,2,0.23,0,0.0,0
55454,2022-05-22 15:24:14,29698.5,29698.5,29693.5,29693.5,9,16,4.814,-7,0.0,0
55455,2022-05-22 15:24:15,29693.0,29693.0,29690.5,29690.5,2,3,1.683,-1,0.0,0
55456,2022-05-22 15:24:16,29690.0,29690.0,29685.0,29685.0,1,14,4.514,-13,0.0,0
55457,2022-05-22 15:24:17,29685.5,29685.5,29682.0,29682.0,4,4,1.131,0,0.0,0
55458,2022-05-22 15:24:18,29682.5,29682.5,29682.0,29682.0,3,4,0.269,-1,0.0,0
55459,2022-05-22 15:24:19,29682.5,29684.0,29682.5,29684.0,7,13,12.86,-6,0.0,0
55460,2022-05-22 15:24:20,29683.5,29683.5,29683.5,29683.5,0,1,0.032,-1,0.0,0
55461,2022-05-22 15:24:21,29683.5,29684.0,29683.5,29684.0,2,8,10.798,-6,0.0,0
55462,2022-05-22 15:24:22,29683.5,29684.0,29683.5,29684.0,2,6,1.141,-4,0.0,0
